matchId,tournament,date,map,team1,team2,winner,team1_rounds,team2_rounds,team1_first_half,team1_second_half,team2_first_half,team2_second_half,team1_opening_kills,team2_opening_kills,team1_clutches,team2_clutches,team1_most_kills_player,team1_most_kills,team2_most_kills_player,team2_most_kills,team1_most_assists_player,team1_most_assists,team2_most_assists_player,team2_most_assists,team1_most_deaths_player,team1_most_deaths,team2_most_deaths_player,team2_most_deaths,team1_most_damage_per_round_player,team1_most_damage_per_round,team2_most_damage_per_round_player,team2_most_damage_per_round,team2_least_kills_player,team2_least_kills,team1_least_assists_player,team1_least_assists,team2_least_assists_player,team2_least_assists,team1_least_deaths_player,team1_least_deaths,team2_least_deaths_player,team2_least_deaths,team1_least_damage_per_round_player,team1_least_damage_per_round,team2_least_damage_per_round_player,team2_least_damage_per_round,overall_most_kills_player,overall_most_kills,overall_most_kills_team,overall_most_damage_player,overall_most_damage,overall_most_damage_team,overall_most_assists_player,overall_most_assists,overall_most_assists_team,overall_most_awp_kills_player,overall_most_awp_kills,overall_most_awp_kills_team,overall_most_first_kills_player,overall_most_first_kills,overall_most_first_kills_team,overall_best_rating_2.0_player,overall_best_rating_2.0,overall_best_rating_2.0_team
82262,LOOT.BET Season 1,2019-03-06 04:30,Overpass,Windigo,Winstrike,Winstrike,12,16,6,6,9,7,13,15,5,0,poizon,24,WorldEdit,32,bubble,13,n0rb3r7,9,bubble,25,wayLander,23,v1c7oR,80.9,Kvik,102.1,wayLander,15,blocker,2,WorldEdit,5,poizon,21,WorldEdit,14,blocker,48.8,wayLander,73.4,WorldEdit,32,Winstrike,Kvik,102.1,Winstrike,n0rb3r7,8,Winstrike,WorldEdit,23,Winstrike,wayLander,6,Winstrike,WorldEdit,1.49,Winstrike
82231,ECS Season 7 Europe Pinnacle Cup,2019-03-05 11:05,Overpass,Heroic,Windigo,Windigo,13,16,7,6,8,8,14,15,3,1,blameF,29,bubble,32,blameF,11,v1c7oR,10,mertz,25,blocker,20,blameF,116.9,bubble,111.1,v1c7oR,9,es3tag,3,poizon,2,blameF,19,bubble,17,es3tag,45.8,v1c7oR,54.4,bubble,32,Windigo,blameF,116.9,Heroic,v1c7oR,8,Windigo,poizon,11,Windigo,poizon,6,Windigo,bubble,1.58,Windigo
82229,ECS Season 7 Europe Pinnacle Cup,2019-03-05 11:05,Dust2,Heroic,Windigo,Heroic,16,11,6,10,9,2,15,12,3,2,blameF,26,SHiPZ,29,NEO,7,poizon,4,friberg,20,v1c7oR,23,friberg,97,SHiPZ,96,v1c7oR,9,blameF,4,SHiPZ,1,mertz,15,bubble,19,mertz,65.7,v1c7oR,40.3,SHiPZ,29,Windigo,friberg,97.0,Heroic,friberg,5,Heroic,poizon,13,Windigo,friberg,5,Heroic,SHiPZ,1.39,Windigo
82224,ECS Season 7 Europe Pinnacle Cup,2019-03-05 11:05,Mirage,Heroic,Windigo,Windigo,14,16,11,3,4,12,15,15,1,2,blameF,30,blocker,24,blameF,8,v1c7oR,8,es3tag,23,bubble,23,blameF,120.5,blocker,87.9,bubble,14,friberg,0,SHiPZ,2,blameF,17,poizon,17,es3tag,43.5,bubble,52.6,blameF,30,Heroic,blameF,120.5,Heroic,v1c7oR,8,Windigo,poizon,11,Windigo,blocker,9,Windigo,blameF,1.71,Heroic
82209,LOOT.BET Season 1,2019-03-05 08:00,Dust2,Windigo,NoChance,NoChance,8,16,5,3,10,6,10,14,1,2,v1c7oR,17,nukkye,28,bubble,8,nukkye,4,blocker,22,nukkye,16,bubble,81.6,nukkye,123,kRYSTAL,10,SHiPZ,0,Maikelele,3,v1c7oR,18,Maikelele,13,blocker,39.5,kRYSTAL,57,nukkye,28,NoChance,nukkye,123.0,NoChance,bubble,6,Windigo,Maikelele,18,NoChance,Maikelele,6,NoChance,nukkye,1.68,NoChance
82202,LOOT.BET Season 1,2019-03-05 08:00,Inferno,Windigo,NoChance,NoChance,8,16,6,2,9,7,11,13,1,2,poizon,15,frozen,26,v1c7oR,7,Maikelele,8,v1c7oR,20,nukkye,15,poizon,69.6,nukkye,93.6,Maikelele,12,bubble,3,frozen,3,poizon,16,kRYSTAL,10,SHiPZ,45.6,Maikelele,67.2,frozen,26,NoChance,nukkye,93.6,NoChance,zehN,5,NoChance,frozen,8,NoChance,frozen,7,NoChance,frozen,1.71,NoChance
82136,LOOT.BET Season 1,2019-03-03 01:00,Overpass,Windigo,pro100,Windigo,16,2,13,3,2,0,12,6,1,0,blocker,18,YEKINDAR,13,bubble,8,AiyvaN,3,SHiPZ,10,YEKINDAR,17,SHiPZ,107.2,YEKINDAR,77.4,Flarich,5,blocker,0,YEKINDAR,2,poizon,7,AiyvaN,15,poizon,77.4,Flarich,37.7,blocker,18,Windigo,SHiPZ,107.2,Windigo,SHiPZ,5,Windigo,AiyvaN,6,pro100,v1c7oR,4,Windigo,v1c7oR,1.69,Windigo
82135,LOOT.BET Season 1,2019-03-03 01:00,Cache,Windigo,pro100,Windigo,16,14,7,9,8,6,14,16,3,2,v1c7oR,30,kenzor,28,v1c7oR,9,def,12,blocker,24,def,23,v1c7oR,107.7,YEKINDAR,104.7,def,10,poizon,1,Flarich,0,v1c7oR,18,kenzor,18,bubble,46.4,AiyvaN,57,v1c7oR,30,Windigo,v1c7oR,107.7,Windigo,def,11,pro100,poizon,7,Windigo,YEKINDAR,8,pro100,v1c7oR,1.65,Windigo
82115,LOOT.BET Season 1,2019-03-02 03:25,Dust2,Windigo,Chaos,Windigo,16,9,9,7,6,3,14,11,1,0,blocker,24,djL,19,blocker,6,tabz,5,SHiPZ,17,tabz,21,blocker,105.7,djL,86.9,PlesseN,12,bubble,1,Relaxa,2,poizon,14,djL,15,v1c7oR,43.6,tabz,56.2,blocker,24,Windigo,blocker,105.7,Windigo,blocker,5,Windigo,poizon,9,Windigo,blocker,4,Windigo,blocker,1.56,Windigo
82112,LOOT.BET Season 1,2019-03-02 03:25,Overpass,Windigo,Chaos,Windigo,16,12,8,8,7,5,14,14,1,1,v1c7oR,22,FREDDyFROG,23,poizon,9,PlesseN,4,SHiPZ,22,FREDDyFROG,21,v1c7oR,85.1,FREDDyFROG,93.6,tabz,14,blocker,4,Relaxa,2,bubble,16,PlesseN,19,blocker,65.6,tabz,48.5,FREDDyFROG,23,Chaos,FREDDyFROG,93.6,Chaos,poizon,6,Windigo,Relaxa,11,Chaos,FREDDyFROG,6,Chaos,bubble,1.21,Windigo
81956,LOOT.BET Season 1,2019-02-26 09:05,Overpass,Winstrike,Windigo,Windigo,7,16,6,1,9,7,10,13,0,0,wayLander,16,poizon,25,Kvik,7,bubble,8,Boombl4,20,SHiPZ,14,WorldEdit,77.1,poizon,108.2,blocker,10,WorldEdit,0,v1c7oR,1,Kvik,17,poizon,10,n0rb3r7,29.3,blocker,50.9,poizon,25,Windigo,poizon,108.2,Windigo,poizon,6,Windigo,WorldEdit,9,Winstrike,poizon,5,Windigo,poizon,1.89,Windigo
81954,LOOT.BET Season 1,2019-02-26 09:05,Dust2,Winstrike,Windigo,Windigo,4,16,2,2,13,3,7,13,2,1,Boombl4,14,SHiPZ,23,Kvik,3,blocker,9,wayLander,19,bubble,11,n0rb3r7,72.3,SHiPZ,122.5,v1c7oR,14,n0rb3r7,0,v1c7oR,1,Boombl4,15,blocker,8,wayLander,45,v1c7oR,63.5,SHiPZ,23,Windigo,SHiPZ,122.5,Windigo,bubble,6,Windigo,SHiPZ,12,Windigo,poizon,5,Windigo,SHiPZ,1.79,Windigo
81941,United Masters League,2019-02-26 04:00,Overpass,Windigo,3DMAX,Windigo,16,6,9,7,6,0,12,10,3,0,bubble,21,Davidp,17,blocker,8,JiNKZ,4,bubble,14,DEVIL,19,bubble,100.5,Davidp,95,Maka,9,poizon,2,Davidp,1,poizon,10,Davidp,15,v1c7oR,70.1,Maka,44.3,bubble,21,Windigo,bubble,100.5,Windigo,blocker,6,Windigo,poizon,8,Windigo,Davidp,4,3DMAX,SHiPZ,1.42,Windigo
81939,United Masters League,2019-02-26 04:00,Inferno,Windigo,3DMAX,Windigo,16,13,7,9,8,5,14,15,3,2,blocker,22,Maka,28,SHiPZ,8,hAdji,11,SHiPZ,23,DEVIL,22,blocker,82.2,Maka,100.8,JiNKZ,16,blocker,5,Maka,6,blocker,18,Maka,16,v1c7oR,65.2,JiNKZ,61.2,Maka,28,3DMAX,Maka,100.8,3DMAX,DEVIL,10,3DMAX,Maka,15,3DMAX,DEVIL,8,3DMAX,Maka,1.51,3DMAX
81802,NoxFire League Season 2,2019-02-22 09:05,Dust2,Windigo,Unicorns of Love,Unicorns of Love,13,16,9,4,6,10,13,16,4,3,v1c7oR,24,DeniMM,35,bubble,9,maRky,13,blocker,24,maRky,24,SHiPZ,100.6,DeniMM,123.7,Kirby,12,blocker,4,Kirby,4,v1c7oR,21,DeniMM,16,bubble,66.7,Kirby,53,DeniMM,35,Unicorns of Love,DeniMM,123.7,Unicorns of Love,maRky,9,Unicorns of Love,crisby,6,Unicorns of Love,DeniMM,5,Unicorns of Love,DeniMM,1.83,Unicorns of Love
81769,LOOT.BET Season 1,2019-02-21 11:00,Mirage,HAVU,Windigo,Windigo,3,16,3,0,12,4,7,12,0,2,Twixie,11,SHiPZ,27,sLowi,3,bubble,6,ZOREE,18,bubble,10,Twixie,78.4,SHiPZ,136.4,v1c7oR,10,Twixie,1,SHiPZ,1,hoody,15,SHiPZ,8,peku,47.9,v1c7oR,61.6,SHiPZ,27,Windigo,SHiPZ,136.4,Windigo,bubble,4,Windigo,ZOREE,5,HAVU,SHiPZ,5,Windigo,SHiPZ,2.45,Windigo
81767,LOOT.BET Season 1,2019-02-21 11:00,Train,HAVU,Windigo,Windigo,17,19,6,9,9,6,19,17,1,1,hoody,33,SHiPZ,34,Twixie,12,blocker,9,peku,29,blocker,28,ZOREE,101.6,SHiPZ,93.6,v1c7oR,21,peku,1,poizon,1,hoody,24,SHiPZ,22,peku,59.7,v1c7oR,61.8,SHiPZ,34,Windigo,ZOREE,101.6,HAVU,blocker,9,Windigo,ZOREE,16,HAVU,ZOREE,6,HAVU,ZOREE,1.38,HAVU
81762,LOOT.BET Season 1,2019-02-21 11:00,Dust2,HAVU,Windigo,HAVU,22,19,9,6,6,9,16,25,3,0,ZOREE,34,v1c7oR,31,ZOREE,16,bubble,11,sLowi,33,bubble,34,ZOREE,99.5,v1c7oR,87.5,bubble,24,hoody,5,blocker,2,ZOREE,25,poizon,25,Twixie,67.6,bubble,68.2,ZOREE,34,HAVU,ZOREE,99.5,HAVU,ZOREE,9,HAVU,poizon,16,Windigo,bubble,8,Windigo,ZOREE,1.32,HAVU
81739,NoxFire League Season 2,2019-02-21 08:00,Train,devils.one,Windigo,devils.one,16,14,12,4,3,11,17,13,3,1,MINISE,28,poizon,27,dycha,7,v1c7oR,9,mouz,22,poizon,24,MINISE,101,poizon,96.2,bubble,16,TaZ,2,blocker,2,rallen,19,bubble,20,TaZ,55.1,bubble,56.8,MINISE,28,devils.one,MINISE,101.0,devils.one,v1c7oR,8,Windigo,poizon,11,Windigo,MINISE,6,devils.one,MINISE,1.47,devils.one
81678,NoxFire League Season 2,2019-02-20 09:10,Mirage,Windigo,pro100,Windigo,16,7,11,5,4,3,16,7,2,1,blocker,22,AiyvaN,18,blocker,7,def,8,blocker,16,kenzor,21,blocker,116.1,YEKINDAR,82.2,kenzor,7,v1c7oR,0,Flarich,3,SHiPZ,12,AiyvaN,17,v1c7oR,59.7,kenzor,33.4,blocker,22,Windigo,blocker,116.1,Windigo,blocker,6,Windigo,poizon,11,Windigo,poizon,5,Windigo,blocker,1.59,Windigo
81634,United Masters League,2019-02-19 11:05,Cache,Windigo,expert,expert,13,16,7,6,8,8,13,16,1,2,poizon,24,Andyy,25,bubble,7,ScrunK,7,blocker,21,alexRr,22,v1c7oR,87.9,Andyy,76.5,JDC,16,SHiPZ,3,Andyy,1,SHiPZ,19,Andyy,18,bubble,43.2,syken,69.1,Andyy,25,expert,v1c7oR,87.9,Windigo,JDC,5,expert,Andyy,18,expert,blocker,5,Windigo,Andyy,1.27,expert
81628,United Masters League,2019-02-19 11:05,Train,Windigo,expert,Windigo,16,9,8,8,7,2,16,9,0,1,v1c7oR,25,JDC,17,poizon,7,ScrunK,3,blocker,19,ScrunK,20,v1c7oR,104,syken,81.1,alexRr,12,SHiPZ,1,Andyy,0,poizon,13,alexRr,16,bubble,64,alexRr,59.6,v1c7oR,25,Windigo,v1c7oR,104.0,Windigo,blocker,4,Windigo,Andyy,12,expert,ScrunK,5,expert,v1c7oR,1.54,Windigo
81624,United Masters League,2019-02-19 09:00,Mirage,ALTERNATE aTTaX,Windigo,Windigo,13,16,8,5,7,9,19,10,1,3,slaxz-,25,poizon,28,kressy,7,bubble,7,kressy,20,bubble,22,slaxz-,88,poizon,99,bubble,12,stfN,1,SHiPZ,1,mantuu,17,poizon,17,mantuu,56.8,SHiPZ,47.6,poizon,28,Windigo,poizon,99.0,Windigo,DuDe,6,ALTERNATE aTTaX,poizon,19,Windigo,slaxz-,8,ALTERNATE aTTaX,poizon,1.43,Windigo
81619,United Masters League,2019-02-19 09:00,Cache,ALTERNATE aTTaX,Windigo,Windigo,14,16,9,5,6,10,14,16,0,3,slaxz-,24,SHiPZ,33,kressy,7,bubble,7,mantuu,22,blocker,21,stfN,82.5,SHiPZ,103.6,v1c7oR,12,mantuu,2,v1c7oR,2,kressy,17,SHiPZ,14,DuDe,64.1,v1c7oR,47,SHiPZ,33,Windigo,SHiPZ,103.6,Windigo,bubble,7,Windigo,slaxz-,11,ALTERNATE aTTaX,mantuu,5,ALTERNATE aTTaX,SHiPZ,1.67,Windigo
81496,United Masters League,2019-02-15 07:25,Overpass,EURONICS,Windigo,Windigo,8,16,7,1,8,8,7,17,0,2,devraNN,16,poizon,23,Seeeya,5,bubble,10,Seeeya,23,blocker,16,OKOLICIOUZ,84.9,poizon,95.6,blocker,16,devraNN,1,poizon,2,OKOLICIOUZ,16,poizon,12,arno,46,blocker,77.2,poizon,23,Windigo,poizon,95.6,Windigo,blocker,9,Windigo,devraNN,13,EURONICS,bubble,6,Windigo,poizon,1.56,Windigo
81492,United Masters League,2019-02-15 07:25,Dust2,EURONICS,Windigo,Windigo,5,16,5,0,10,6,11,10,0,1,devraNN,15,SHiPZ,25,arno,9,SHiPZ,6,arno,19,blocker,14,devraNN,82.4,SHiPZ,127.6,poizon,12,OKOLICIOUZ,1,v1c7oR,4,devraNN,16,bubble,9,arno,45.9,poizon,54.7,SHiPZ,25,Windigo,SHiPZ,127.6,Windigo,SHiPZ,6,Windigo,poizon,8,Windigo,PerX,5,EURONICS,SHiPZ,1.96,Windigo
81489,United Masters League,2019-02-15 05:00,Dust2,Windigo,LDLC,LDLC,20,22,6,9,9,6,21,21,2,5,bubble,35,LOGAN,35,bubble,15,to1nou,14,v1c7oR,33,devoduvek,33,bubble,97.2,LOGAN,94,to1nou,16,SHiPZ,2,matHEND,6,bubble,26,LOGAN,26,SHiPZ,46.9,to1nou,55.6,LOGAN,35,LDLC,bubble,97.2,Windigo,bubble,9,Windigo,poizon,21,Windigo,devoduvek,7,LDLC,LOGAN,1.39,LDLC
81486,United Masters League,2019-02-15 05:00,Overpass,Windigo,LDLC,Windigo,16,11,11,5,4,7,14,12,4,1,bubble,22,matHEND,20,SHiPZ,5,LOGAN,10,v1c7oR,21,matHEND,21,SHiPZ,94.4,LOGAN,78.9,LOGAN,16,v1c7oR,1,devoduvek,1,poizon,14,xms,16,v1c7oR,55.7,devoduvek,60.8,bubble,22,Windigo,SHiPZ,94.4,Windigo,LOGAN,8,LDLC,to1nou,8,LDLC,matHEND,5,LDLC,bubble,1.26,Windigo
81342,LOOT.BET Season 1,2019-02-12 10:30,Dust2,Windigo,NoChance,Windigo,16,14,3,13,12,2,14,16,1,1,poizon,30,Maikelele,26,bubble,14,Maikelele,19,bubble,23,kRYSTAL,21,poizon,97.8,Maikelele,97.9,kRYSTAL,16,v1c7oR,2,Radifaction,3,poizon,19,Maikelele,18,v1c7oR,48.1,Radifaction,59.3,poizon,30,Windigo,Maikelele,97.9,NoChance,bubble,10,Windigo,poizon,18,Windigo,Maikelele,5,NoChance,poizon,1.48,Windigo
81340,LOOT.BET Season 1,2019-02-12 10:30,Cache,Windigo,NoChance,Windigo,16,10,7,9,8,2,12,14,3,0,blocker,25,Maikelele,27,bubble,10,kRYSTAL,11,SHiPZ,20,Maikelele,19,blocker,101.5,Maikelele,103,frozen,13,SHiPZ,2,Maikelele,3,poizon,18,nukkye,17,SHiPZ,49.7,frozen,67.8,Maikelele,27,NoChance,Maikelele,103.0,NoChance,frozen,7,NoChance,poizon,3,Windigo,Maikelele,5,NoChance,blocker,1.46,Windigo
81227,LOOT.BET Season 1,2019-02-09 10:10,Mirage,x-kom,Windigo,x-kom,16,13,8,8,7,6,9,20,3,3,STOMP,31,SHiPZ,26,Goofy,12,poizon,10,oskarish,22,v1c7oR,23,mono,99.5,poizon,100.3,blocker,16,STOMP,3,SHiPZ,0,mono,18,pNshr,19,jedqr,49.5,v1c7oR,61,STOMP,31,x-kom,poizon,100.3,Windigo,poizon,9,Windigo,STOMP,12,x-kom,SHiPZ,7,Windigo,STOMP,1.35,x-kom
81222,LOOT.BET Season 1,2019-02-09 10:10,Overpass,x-kom,Windigo,Windigo,14,16,8,6,7,9,13,17,3,2,oskarish,25,SHiPZ,33,oskarish,5,blocker,15,oskarish,24,blocker,24,oskarish,87.8,SHiPZ,108.4,v1c7oR,15,STOMP,2,v1c7oR,2,STOMP,16,poizon,17,jedqr,65,v1c7oR,53.3,SHiPZ,33,Windigo,SHiPZ,108.4,Windigo,blocker,13,Windigo,STOMP,15,x-kom,SHiPZ,8,Windigo,SHiPZ,1.71,Windigo
81212,LOOT.BET Season 1,2019-02-09 10:10,Cache,x-kom,Windigo,x-kom,16,9,9,7,6,3,15,10,1,2,STOMP,23,blocker,23,Goofy,7,v1c7oR,5,oskarish,19,v1c7oR,22,STOMP,94.8,blocker,90.9,v1c7oR,7,STOMP,4,bubble,3,jedqr,13,SHiPZ,18,mono,65.6,v1c7oR,47.6,blocker,23,Windigo,STOMP,94.8,x-kom,Goofy,6,x-kom,STOMP,18,x-kom,STOMP,6,x-kom,STOMP,1.51,x-kom
81031,LOOT.BET HotShot Series Season 1,2019-02-06 09:35,Dust2,Windigo,NoChance,NoChance,8,16,6,2,9,7,11,13,2,3,SHiPZ,18,frozen,28,poizon,6,Radifaction,9,v1c7oR,20,Radifaction,15,SHiPZ,79.8,frozen,103,kRYSTAL,9,SHiPZ,3,frozen,3,blocker,18,frozen,12,bubble,51.7,kRYSTAL,50.7,frozen,28,NoChance,frozen,103.0,NoChance,nukkye,7,NoChance,Maikelele,10,NoChance,frozen,4,NoChance,frozen,1.77,NoChance
81024,LOOT.BET HotShot Series Season 1,2019-02-06 09:35,Mirage,Windigo,NoChance,NoChance,7,16,4,3,11,5,11,12,0,4,SHiPZ,17,Radifaction,23,bubble,5,Maikelele,12,blocker,20,frozen,17,bubble,73.4,nukkye,101.1,kRYSTAL,12,poizon,1,Radifaction,1,bubble,16,Radifaction,10,poizon,52.3,kRYSTAL,65.4,Radifaction,23,NoChance,nukkye,101.1,NoChance,Maikelele,10,NoChance,Maikelele,6,NoChance,Maikelele,5,NoChance,nukkye,1.56,NoChance
80976,LOOT.BET HotShot Series Season 1,2019-02-05 11:40,Inferno,Windigo,3DMAX,3DMAX,17,19,8,7,7,8,14,22,2,1,bubble,21,Davidp,36,poizon,8,JiNKZ,9,SHiPZ,31,DEVIL,25,poizon,74,Davidp,108.4,JiNKZ,13,SHiPZ,2,Davidp,5,bubble,26,Davidp,16,v1c7oR,62.4,JiNKZ,58.5,Davidp,36,3DMAX,Davidp,108.4,3DMAX,JiNKZ,8,3DMAX,Maka,19,3DMAX,Maka,7,3DMAX,Davidp,1.68,3DMAX
80962,LOOT.BET HotShot Series Season 1,2019-02-05 11:40,Overpass,Windigo,3DMAX,3DMAX,21,25,8,7,7,8,25,21,1,3,v1c7oR,34,Davidp,36,blocker,13,JiNKZ,11,SHiPZ,38,Maka,34,blocker,82.3,Davidp,85.6,JiNKZ,29,poizon,3,hAdji,4,poizon,27,Davidp,28,poizon,69.1,DEVIL,65.5,Maka,36,3DMAX,Davidp,85.6,3DMAX,blocker,11,Windigo,poizon,19,Windigo,poizon,8,Windigo,Davidp,1.23,3DMAX
80937,LOOT.BET HotShot Series Season 1,2019-02-05 06:20,Dust2,Windigo,NoChance,Windigo,16,12,8,8,7,5,12,16,5,3,poizon,38,frozen,28,blocker,8,frozen,8,v1c7oR,24,kRYSTAL,22,poizon,124.9,frozen,103.1,kRYSTAL,15,SHiPZ,3,Radifaction,3,poizon,14,frozen,18,v1c7oR,41,kRYSTAL,58.4,poizon,38,Windigo,poizon,124.9,Windigo,frozen,8,NoChance,poizon,22,Windigo,Maikelele,5,NoChance,poizon,1.97,Windigo
80936,LOOT.BET HotShot Series Season 1,2019-02-05 06:20,Overpass,Windigo,NoChance,NoChance,5,16,4,1,11,5,4,17,2,0,poizon,12,Radifaction,24,v1c7oR,3,Maikelele,9,SHiPZ,20,Radifaction,13,v1c7oR,65.4,frozen,114.7,Maikelele,12,SHiPZ,1,Radifaction,3,poizon,17,kRYSTAL,7,SHiPZ,41.8,Maikelele,53.3,Radifaction,24,NoChance,frozen,114.7,NoChance,frozen,4,NoChance,Maikelele,5,NoChance,Radifaction,6,NoChance,frozen,1.79,NoChance
80926,LOOT.BET HotShot Series Season 1,2019-02-05 06:20,Inferno,Windigo,NoChance,Windigo,16,12,5,11,10,2,16,12,2,1,v1c7oR,28,kRYSTAL,22,blocker,12,kRYSTAL,4,SHiPZ,21,kRYSTAL,21,v1c7oR,97.8,kRYSTAL,90.1,Maikelele,14,SHiPZ,3,nukkye,2,v1c7oR,15,Maikelele,15,bubble,55.1,Radifaction,61.1,v1c7oR,28,Windigo,v1c7oR,97.8,Windigo,blocker,7,Windigo,Maikelele,6,NoChance,SHiPZ,9,Windigo,v1c7oR,1.51,Windigo
80918,LOOT.BET Season 1,2019-02-05 03:00,Overpass,Windigo,x6tence Galaxy,x6tence Galaxy,15,19,11,4,4,11,17,16,2,3,poizon,29,nawwk,38,bubble,13,Bååten,13,blocker,28,Plopski,23,poizon,89.4,nawwk,106.5,ZINKEN,9,SHiPZ,1,BARBARR,5,poizon,22,nawwk,21,v1c7oR,52.5,ZINKEN,43.2,nawwk,38,x6tence Galaxy,nawwk,106.5,x6tence Galaxy,Bååten,7,x6tence Galaxy,nawwk,16,x6tence Galaxy,nawwk,7,x6tence Galaxy,nawwk,1.64,x6tence Galaxy
80914,LOOT.BET Season 1,2019-02-05 03:00,Dust2,Windigo,x6tence Galaxy,Windigo,16,6,12,4,3,3,10,11,1,0,poizon,19,BARBARR,15,bubble,8,Bååten,6,blocker,15,BARBARR,17,poizon,96.1,BARBARR,86.6,nawwk,11,SHiPZ,1,BARBARR,1,poizon,7,nawwk,15,v1c7oR,55.1,ZINKEN,49.8,poizon,19,Windigo,poizon,96.1,Windigo,poizon,4,Windigo,poizon,15,Windigo,nawwk,4,x6tence Galaxy,poizon,1.70,Windigo
80910,LOOT.BET Season 1,2019-02-05 03:00,Inferno,Windigo,x6tence Galaxy,x6tence Galaxy,6,16,2,4,13,3,6,16,0,1,SHiPZ,12,nawwk,25,blocker,6,BARBARR,9,v1c7oR,20,Bååten,13,blocker,68,Plopski,112.2,Bååten,12,SHiPZ,1,nawwk,3,blocker,17,BARBARR,9,SHiPZ,55.5,Bååten,57.3,nawwk,25,x6tence Galaxy,Plopski,112.2,x6tence Galaxy,Plopski,6,x6tence Galaxy,nawwk,12,x6tence Galaxy,nawwk,7,x6tence Galaxy,nawwk,1.89,x6tence Galaxy
80893,LOOT.BET Season 1,2019-02-04 10:00,Mirage,Red Reserve,Windigo,Windigo,4,16,3,1,12,4,7,12,1,0,hampus,13,poizon,26,grux,3,bubble,10,hampus,18,bubble,10,hampus,78.8,poizon,111.7,blocker,11,HS,0,poizon,2,grux,17,poizon,4,draken,40,blocker,54.2,poizon,26,Windigo,poizon,111.7,Windigo,v1c7oR,6,Windigo,poizon,12,Windigo,poizon,4,Windigo,poizon,2.04,Windigo
80892,LOOT.BET Season 1,2019-02-04 10:00,Dust2,Red Reserve,Windigo,Windigo,13,16,6,7,9,7,11,18,2,3,grux,26,blocker,28,Sayf,8,poizon,9,Sayf,23,v1c7oR,22,HS,87.5,blocker,103.5,poizon,15,grux,4,SHiPZ,3,grux,20,SHiPZ,18,draken,59.3,poizon,61.4,blocker,28,Windigo,blocker,103.5,Windigo,Sayf,7,Red Reserve,poizon,9,Windigo,poizon,7,Windigo,blocker,1.46,Windigo
80868,United Masters League,2019-02-04 05:00,Dust2,3DMAX,Windigo,Windigo,1,16,1,0,14,2,10,7,0,2,DEVIL,13,blocker,18,Davidp,3,blocker,8,JiNKZ,17,v1c7oR,10,DEVIL,87.1,blocker,105.9,SHiPZ,12,DEVIL,1,bubble,3,Davidp,13,SHiPZ,7,JiNKZ,52.8,SHiPZ,64.8,blocker,18,Windigo,blocker,105.9,Windigo,v1c7oR,4,Windigo,poizon,10,Windigo,hAdji,4,3DMAX,blocker,1.81,Windigo
80866,United Masters League,2019-02-04 05:00,Mirage,3DMAX,Windigo,3DMAX,16,6,10,6,5,1,12,10,3,1,hAdji,30,v1c7oR,19,JiNKZ,8,SHiPZ,4,JiNKZ,16,blocker,21,hAdji,124.2,v1c7oR,88.3,SHiPZ,9,hAdji,2,blocker,1,hAdji,8,v1c7oR,19,Davidp,62.6,SHiPZ,57,hAdji,30,3DMAX,hAdji,124.2,3DMAX,JiNKZ,6,3DMAX,Maka,5,3DMAX,JiNKZ,4,3DMAX,hAdji,2.28,3DMAX
80768,United Masters League,2019-02-01 09:50,Dust2,Valiance,Windigo,Valiance,19,15,3,12,12,3,15,19,4,3,huNter,33,blocker,26,ottoNd,14,poizon,9,nexa,25,v1c7oR,29,huNter,98.3,blocker,80.9,SHiPZ,18,huNter,1,SHiPZ,6,huNter,20,poizon,22,LETN1,66.6,SHiPZ,65.7,huNter,33,Valiance,huNter,98.3,Valiance,ottoNd,7,Valiance,poizon,15,Windigo,poizon,6,Windigo,huNter,1.39,Valiance
80764,United Masters League,2019-02-01 09:50,Train,Valiance,Windigo,Windigo,14,16,7,7,8,8,13,17,3,1,nexa,23,v1c7oR,26,LETN1,8,bubble,11,LETN1,23,blocker,21,huNter,89.1,v1c7oR,86.9,bubble,14,huNter,1,poizon,1,nexa,18,bubble,16,EspiranTo,39.4,bubble,67,v1c7oR,26,Windigo,huNter,89.1,Valiance,blocker,7,Windigo,poizon,10,Windigo,huNter,6,Valiance,v1c7oR,1.29,Windigo
80698,United Masters League,2019-01-31 05:00,Cache,x6tence Galaxy,Windigo,x6tence Galaxy,16,11,7,9,8,3,11,16,4,3,nawwk,26,blocker,21,Plopski,6,bubble,8,Bååten,20,poizon,23,Plopski,101.5,SHiPZ,93.6,poizon,14,nawwk,2,SHiPZ,5,nawwk,16,v1c7oR,19,ZINKEN,68.4,poizon,55,nawwk,26,x6tence Galaxy,Plopski,101.5,x6tence Galaxy,blocker,6,Windigo,nawwk,10,x6tence Galaxy,blocker,6,Windigo,Plopski,1.35,x6tence Galaxy
80697,United Masters League,2019-01-31 05:00,Overpass,x6tence Galaxy,Windigo,Windigo,13,16,7,6,8,8,13,16,5,0,nawwk,23,blocker,28,BARBARR,6,poizon,9,Plopski,24,poizon,24,nawwk,83.4,poizon,89.4,v1c7oR,17,ZINKEN,2,SHiPZ,2,ZINKEN,17,bubble,15,ZINKEN,66.8,v1c7oR,59.6,blocker,28,Windigo,poizon,89.4,Windigo,poizon,8,Windigo,nawwk,10,x6tence Galaxy,nawwk,6,x6tence Galaxy,blocker,1.32,Windigo
